2025-01-07 11:14:58 [INFO]: Loading Overrides...
2025-01-07 11:14:58 [INFO]: Loading World Types...
2025-01-07 11:14:58 [INFO]: - World Type for 'world' set to 'NORMAL'
2025-01-07 11:14:58 [INFO]: - World Type for 'world_nether' set to 'NETHER'
2025-01-07 11:14:58 [INFO]: - World Type for 'world_the_end' set to 'NORMAL'
2025-01-07 11:14:58 [INFO]: Loading Defaults...
2025-01-07 11:14:58 [INFO]: Loading Custom Worlds...
2025-01-07 11:14:58 [INFO]: [WARN] - Custom World 'custom_world_1' was not registered because world does NOT exist
2025-01-07 11:14:58 [INFO]: [WARN] - Custom World 'other_custom_world' was not registered because world does NOT exist
2025-01-07 11:14:58 [SEVERE]: The particle 'EXPLOSION_NORMAL' created a fatal error when loading particles! Your MC version isn't supported!
2025-01-07 11:15:01 [INFO]: Database COOLDOWN:spawn configured and loaded!
2025-01-15 02:51:59 [INFO]: nayem executed: /betterrtp:rtp world world
2025-01-15 02:52:15 [INFO]: nayem executed: /betterrtp:rtp world desert
2025-01-15 02:56:31 [INFO]: nayem executed: /betterrtp:rtp world world
2025-01-15 03:23:37 [INFO]: ThisIsNotJam executed: /betterrtp:rtp world desert
2025-01-15 03:23:43 [INFO]: ItsMaybe executed: /betterrtp:rtp world desert
2025-01-15 03:23:54 [INFO]: ItsMaybe executed: /betterrtp:rtp world world
2025-01-15 03:24:04 [INFO]: ThisIsNotJam executed: /betterrtp:rtp world desert
2025-01-15 03:35:18 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-15 03:35:18 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=-664.5,y=152.0,z=-715.5,pitch=6.2526193,yaw=176.99263}
2025-01-15 03:39:33 [INFO]: Uzumaki_utsav executed: /betterrtp:rtp world world
2025-01-15 03:39:36 [INFO]: Uzumaki_utsav executed: /betterrtp:rtp world desert
2025-01-15 04:21:08 [INFO]: BladeLegendXd executed: /betterrtp:rtp world desert
2025-01-15 04:21:22 [INFO]: BladeLegendXd executed: /betterrtp:rtp world world
2025-01-15 05:39:47 [INFO]: ShadowReaper1013 executed: /betterrtp:rtp world desert
2025-01-15 05:40:05 [INFO]: ShadowReaper1013 executed: /betterrtp:rtp world world
2025-01-15 05:40:12 [INFO]: ShadowReaper1013 executed: /betterrtp:rtp world world
2025-01-15 05:46:09 [INFO]: Aarxvvv executed: /betterrtp:rtp world desert
2025-01-15 05:53:56 [INFO]: murcus123 executed: /betterrtp:rtp world desert
2025-01-15 06:04:42 [INFO]: murcus123 executed: /betterrtp:rtp world desert
2025-01-15 06:04:53 [INFO]: murcus123 executed: /betterrtp:rtp world desert
2025-01-15 06:06:53 [INFO]: phuongdayyne executed: /betterrtp:rtp world desert
2025-01-15 06:06:55 [INFO]: phuongdayyne executed: /betterrtp:rtp world world
2025-01-15 06:06:58 [INFO]: phuongdayyne executed: /betterrtp:rtp world world
2025-01-15 06:07:40 [INFO]: phuongdayyne executed: /betterrtp:rtp world world
2025-01-15 06:08:45 [INFO]: khanhseversmp executed: /betterrtp:rtp world desert
2025-01-15 06:09:32 [INFO]: YoRealMintyYQ executed: /betterrtp:rtp world world
2025-01-15 06:10:21 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:10:30 [INFO]: wasana00 executed: /betterrtp:rtp world desert
2025-01-15 06:10:48 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:11:06 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:11:32 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:11:38 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:12:15 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:12:38 [INFO]: MR_BEYONDER_94 executed: /betterrtp:rtp world world
2025-01-15 06:15:35 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:20:20 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 06:21:02 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 07:28:56 [INFO]: Rishav710525 executed: /betterrtp:rtp world world
2025-01-15 07:34:26 [INFO]: Rishav710525 executed: /betterrtp:rtp world world
2025-01-15 07:34:45 [INFO]: Rishav710525 executed: /betterrtp:rtp world desert
2025-01-15 07:38:08 [INFO]: jameaibdmc90 executed: /betterrtp:rtp world world
2025-01-15 08:11:53 [INFO]: ranshahi1237 executed: /betterrtp:rtp world world
2025-01-15 08:12:13 [INFO]: KiERON_XD executed: /betterrtp:rtp world desert
2025-01-15 08:13:23 [INFO]: ranshahi1237 executed: /betterrtp:rtp world desert
2025-01-15 08:26:13 [INFO]: cuto123 executed: /betterrtp:rtp world desert
2025-01-15 08:28:32 [INFO]: KiERON_XD executed: /betterrtp:rtp world desert
2025-01-15 08:28:42 [INFO]: KiERON_XD executed: /betterrtp:rtp world desert
2025-01-15 08:32:15 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 08:32:46 [INFO]: wasana00 executed: /betterrtp:rtp world desert
2025-01-15 08:32:59 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 08:34:00 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 08:34:42 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 08:35:22 [INFO]: wasana00 executed: /betterrtp:rtp world world
2025-01-15 08:40:45 [INFO]: AdoptedBrother executed: /betterrtp:rtp world desert
2025-01-15 08:40:59 [INFO]: AdoptedBrother executed: /betterrtp:rtp world world
2025-01-15 09:27:39 [INFO]: aAxit_ executed: /betterrtp:rtp world desert
2025-01-15 09:27:49 [INFO]: MineYt34 executed: /betterrtp:rtp world desert
2025-01-15 09:28:00 [INFO]: MineYt34 executed: /betterrtp:rtp world world
2025-01-15 09:31:32 [INFO]: ItzCurses executed: /betterrtp:rtp world desert
2025-01-15 09:31:50 [INFO]: ItzCurses executed: /betterrtp:rtp world world
2025-01-15 09:35:29 [INFO]: lonewolf executed: /betterrtp:rtp world desert
2025-01-15 09:37:36 [INFO]: lonewolf executed: /betterrtp:rtp world desert
2025-01-15 09:37:54 [INFO]: lonewolf executed: /betterrtp:rtp world desert
2025-01-15 09:39:41 [INFO]: joker243 executed: /betterrtp:rtp world world
2025-01-15 09:48:06 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-15 09:48:07 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=-278.5,y=64.0,z=-793.5,pitch=-0.79342604,yaw=55.62091}
2025-01-15 10:02:05 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-15 10:02:05 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=-849.5,y=65.0,z=-530.5,pitch=6.2047358,yaw=-22.273607}
2025-01-15 10:06:33 [INFO]: buihaiphong0412 executed: /betterrtp:rtp world world
2025-01-15 10:31:46 [INFO]: udhaav executed: /betterrtp:rtp world world
2025-01-15 10:31:57 [INFO]: udhaav executed: /betterrtp:rtp world desert
2025-01-15 10:40:04 [INFO]: UR_GXD executed: /betterrtp:rtp world desert
2025-01-15 10:40:14 [INFO]: UR_GXD executed: /betterrtp:rtp world world
2025-01-15 10:51:42 [INFO]: NITINMATHEW executed: /betterrtp:rtp world world
2025-01-15 10:51:55 [INFO]: NITINMATHEW executed: /betterrtp:rtp world world
2025-01-15 11:18:22 [INFO]: Wrux executed: /betterrtp:rtp world world
2025-01-15 11:22:42 [INFO]: Mutomir executed: /betterrtp:rtp world world
2025-01-15 11:22:53 [INFO]: Mutomir executed: /betterrtp:rtp world desert
2025-01-15 11:23:23 [INFO]: Mutomir executed: /betterrtp:rtp world world
2025-01-15 12:53:53 [INFO]: MUBASHIR_GAMERZ executed: /betterrtp:rtp world world
2025-01-15 12:54:25 [INFO]: notminedreamx_98 executed: /betterrtp:rtp world desert
2025-01-15 12:54:32 [INFO]: notminedreamx_98 executed: /betterrtp:rtp world world
2025-01-15 12:54:48 [INFO]: notminedreamx_98 executed: /betterrtp:rtp world world
2025-01-15 12:54:50 [INFO]: notminedreamx_98 executed: /betterrtp:rtp world desert
2025-01-15 12:55:10 [INFO]: notminedreamx_98 executed: /betterrtp:rtp world world
2025-01-15 13:17:35 [INFO]: Rayan9003 executed: /betterrtp:rtp world world
2025-01-15 13:17:37 [INFO]: Rayan9003 executed: /betterrtp:rtp world desert
2025-01-15 13:20:52 [INFO]: Rayan9003 executed: /betterrtp:rtp world world
2025-01-15 14:16:37 [INFO]: gameing300 executed: /betterrtp:rtp world world
2025-01-15 23:51:37 [INFO]: Zakbox executed: /betterrtp:rtp world world
2025-01-16 01:25:53 [INFO]: SMUKZGOD executed: /betterrtp:rtp world world
2025-01-16 01:26:45 [INFO]: SMUKZGOD executed: /betterrtp:rtp world desert
2025-01-16 01:26:48 [INFO]: SMUKZGOD executed: /betterrtp:rtp world world
2025-01-16 01:41:27 [INFO]: AstroHunter69 executed: /betterrtp:rtp world desert
2025-01-16 01:54:23 [INFO]: YoRealMintyYQ executed: /betterrtp:rtp world world
2025-01-16 03:45:19 [INFO]: InsaneSpy_ executed: /betterrtp:rtp world desert
2025-01-16 03:45:33 [INFO]: InsaneSpy_ executed: /betterrtp:rtp world world
2025-01-16 03:47:17 [INFO]: InsaneSpy_ executed: /betterrtp:rtp world world
2025-01-16 05:03:02 [INFO]: Pierretheturtle executed: /betterrtp:rtp world desert
2025-01-16 05:03:15 [INFO]: Pierretheturtle executed: /betterrtp:rtp world world
2025-01-16 05:03:19 [INFO]: Pierretheturtle executed: /betterrtp:rtp world world
2025-01-16 05:16:06 [INFO]: Dr_Peenut executed: /betterrtp:rtp world world
2025-01-16 05:30:07 [INFO]: LegendMussa executed: /betterrtp:rtp world world
2025-01-16 05:33:50 [INFO]: LordManthan executed: /betterrtp:rtp world world
2025-01-16 05:34:05 [INFO]: LordManthan executed: /betterrtp:rtp world desert
2025-01-16 05:39:04 [INFO]: Pierretheturtle executed: /betterrtp:rtp world world
2025-01-16 05:42:00 [INFO]: NOT_TR executed: /betterrtp:rtp world desert
2025-01-16 05:42:16 [INFO]: NOT_TR executed: /betterrtp:rtp world world
2025-01-16 06:11:16 [INFO]: LagandGemar executed: /betterrtp:rtp world world
2025-01-16 06:11:18 [INFO]: LagandGemar executed: /betterrtp:rtp world world
2025-01-16 06:11:27 [INFO]: LagandGemar executed: /betterrtp:rtp world desert
2025-01-16 06:11:29 [INFO]: LagandGemar executed: /betterrtp:rtp world world
2025-01-16 06:27:20 [INFO]: GG_GOD__ executed: /betterrtp:rtp world world
2025-01-16 06:27:34 [INFO]: GG_GOD__ executed: /betterrtp:rtp world desert
2025-01-16 06:42:40 [INFO]: _Tornike__ executed: /betterrtp:rtp world world
2025-01-16 06:46:50 [INFO]: XSorbrbzz executed: /betterrtp:rtp world desert
2025-01-16 07:39:07 [INFO]: hhanona executed: /betterrtp:rtp world desert
2025-01-16 07:39:13 [INFO]: hhanona executed: /betterrtp:rtp world desert
2025-01-16 07:39:16 [INFO]: hhanona executed: /betterrtp:rtp world world
2025-01-16 07:39:23 [INFO]: hhanona executed: /betterrtp:rtp world world
2025-01-16 07:57:22 [INFO]: Revenger executed: /betterrtp:rtp world desert
2025-01-16 07:59:38 [INFO]: XSorbrbzz executed: /betterrtp:rtp world world
2025-01-16 08:18:13 [INFO]: udhaav executed: /betterrtp:rtp world desert
2025-01-16 08:45:31 [INFO]: khadepzai executed: /betterrtp:rtp world desert
2025-01-16 08:45:41 [INFO]: khadepzai executed: /betterrtp:rtp world desert
2025-01-16 08:45:49 [INFO]: khadepzai executed: /betterrtp:rtp world world
2025-01-16 09:19:51 [INFO]: Bright_Light executed: /betterrtp:rtp world world
2025-01-16 09:49:43 [INFO]: AgIto executed: /betterrtp:rtp world desert
2025-01-16 09:49:51 [INFO]: AgIto executed: /betterrtp:rtp world world
2025-01-16 09:50:57 [INFO]: thakuranish667 executed: /betterrtp:rtp world desert
2025-01-16 09:51:09 [INFO]: thakuranish667 executed: /betterrtp:rtp world world
2025-01-16 10:52:17 [INFO]: pikuhere executed: /betterrtp:rtp world desert
2025-01-16 10:58:55 [INFO]: JumpWho executed: /betterrtp:rtp world desert
2025-01-16 10:59:03 [INFO]: JumpWho executed: /betterrtp:rtp world world
2025-01-16 10:59:18 [INFO]: JumpWho executed: /betterrtp:rtp world desert
2025-01-16 10:59:23 [INFO]: DivyanshOpboy1 executed: /betterrtp:rtp world world
2025-01-16 11:03:29 [INFO]: Tagda_Gamer executed: /betterrtp:rtp world world
2025-01-16 11:05:32 [INFO]: IMjustBetterr executed: /betterrtp:rtp world desert
2025-01-16 11:20:06 [INFO]: ahmet5041 executed: /betterrtp:rtp world world
2025-01-16 11:20:26 [INFO]: ahmet5041 executed: /betterrtp:rtp world world
2025-01-16 11:20:48 [INFO]: ahmet5041 executed: /betterrtp:rtp world desert
2025-01-16 11:21:29 [INFO]: ahmet5041 executed: /betterrtp:rtp world world
2025-01-16 12:31:28 [INFO]: Gauravwarrior001 executed: /betterrtp:rtp world world
2025-01-16 12:51:00 [INFO]: ahsan_xia executed: /betterrtp:rtp world world
2025-01-16 12:51:16 [INFO]: ahsan_xia executed: /betterrtp:rtp world desert
2025-01-16 15:26:46 [INFO]: NotYourAvgSweat executed: /betterrtp:rtp world desert
2025-01-16 15:27:29 [INFO]: NotYourAvgSweat executed: /betterrtp:rtp world desert
2025-01-16 15:27:49 [INFO]: NotYourAvgSweat executed: /betterrtp:rtp world world
2025-01-16 21:27:47 [INFO]: WaterXDX executed: /betterrtp:rtp world world
2025-01-16 21:32:55 [INFO]: WaterXDX executed: /betterrtp:rtp world world
2025-01-16 22:34:10 [INFO]: Sum_XD executed: /betterrtp:rtp world desert
2025-01-16 23:29:43 [INFO]: IconicSenpai executed: /betterrtp:rtp world desert
2025-01-16 23:31:48 [INFO]: IconicSenpai executed: /betterrtp:rtp world desert
2025-01-16 23:32:12 [INFO]: IconicSenpai executed: /betterrtp:rtp world desert
2025-01-16 23:38:09 [INFO]: conan11 executed: /betterrtp:rtp world world
2025-01-16 23:38:11 [INFO]: conan11 executed: /betterrtp:rtp world world
2025-01-16 23:49:04 [INFO]: SAKUNJI executed: /betterrtp:rtp world world
2025-01-17 00:07:49 [INFO]: Smithzo executed: /betterrtp:rtp world desert
2025-01-17 00:08:16 [INFO]: Smithzo executed: /betterrtp:rtp world desert
2025-01-17 00:08:30 [INFO]: Smithzo executed: /betterrtp:rtp world world
2025-01-17 00:17:49 [INFO]: Smithzo executed: /betterrtp:rtp world desert
2025-01-17 00:45:19 [INFO]: anshop123zz executed: /betterrtp:rtp world world
2025-01-17 01:43:32 [INFO]: HASNAINOP86 executed: /betterrtp:rtp world world
2025-01-17 01:43:44 [INFO]: InfernoImpact executed: /betterrtp:rtp world desert
2025-01-17 01:43:46 [INFO]: HASNAINOP86 executed: /betterrtp:rtp world desert
2025-01-17 01:43:59 [INFO]: InfernoImpact executed: /betterrtp:rtp world world
2025-01-17 02:39:27 [INFO]: Eclips3d_ executed: /betterrtp:rtp world desert
2025-01-17 03:06:13 [INFO]: TANGIRO_0912 executed: /betterrtp:rtp world desert
2025-01-17 03:20:07 [INFO]: Rinz executed: /betterrtp:rtp world world
2025-01-17 03:20:36 [INFO]: Rinz executed: /betterrtp:rtp world desert
2025-01-17 03:20:46 [INFO]: Rinz executed: /betterrtp:rtp world world
2025-01-17 04:42:32 [INFO]: crownyt executed: /betterrtp:rtp world desert
2025-01-17 04:42:45 [INFO]: crownyt executed: /betterrtp:rtp world world
2025-01-17 04:43:01 [INFO]: light_playz65 executed: /betterrtp:rtp world world
2025-01-17 05:03:38 [INFO]: its_killua_xD executed: /betterrtp:rtp world desert
2025-01-17 06:00:05 [INFO]: BestOfPilgrims executed: /betterrtp:rtp world desert
2025-01-17 06:00:18 [INFO]: BestOfPilgrims executed: /betterrtp:rtp world world
2025-01-17 06:00:22 [INFO]: EpicMinerJourney executed: /betterrtp:rtp world world
2025-01-17 06:11:29 [INFO]: Stinky94 executed: /betterrtp:rtp world desert
2025-01-17 06:11:43 [INFO]: Stinky94 executed: /betterrtp:rtp world world
2025-01-17 06:12:44 [INFO]: anuj1234658 executed: /betterrtp:rtp world world
2025-01-17 06:14:04 [INFO]: anuj1234658 executed: /betterrtp:rtp world world
2025-01-17 06:14:16 [INFO]: anuj1234658 executed: /betterrtp:rtp world world
2025-01-17 06:14:24 [INFO]: anuj1234658 executed: /betterrtp:rtp world desert
2025-01-17 06:16:28 [INFO]: anuj1234658 executed: /betterrtp:rtp world world
2025-01-17 06:16:47 [INFO]: anuj1234658 executed: /betterrtp:rtp world world
2025-01-17 06:24:14 [INFO]: Waheed_op executed: /betterrtp:rtp world desert
2025-01-17 06:24:25 [INFO]: Waheed_op executed: /betterrtp:rtp world world
2025-01-17 06:52:51 [INFO]: BladeStrikerOP executed: /betterrtp:rtp world desert
2025-01-17 07:04:50 [INFO]: gameing300 executed: /betterrtp:rtp world world
2025-01-17 07:04:52 [INFO]: gameing300 executed: /betterrtp:rtp world world
2025-01-17 07:05:00 [INFO]: gameing300 executed: /betterrtp:rtp world desert
2025-01-17 07:25:59 [INFO]: Lynx executed: /betterrtp:rtp world world
2025-01-17 07:37:45 [INFO]: Lynx executed: /betterrtp:rtp world world
2025-01-17 07:37:48 [INFO]: GuzuHD executed: /betterrtp:rtp world desert
2025-01-17 07:41:28 [INFO]: GuzuHD executed: /betterrtp:rtp world world
2025-01-17 07:47:03 [INFO]: ZubairFF executed: /betterrtp:rtp world desert
2025-01-17 08:23:51 [INFO]: tao_la_hienMC12 executed: /betterrtp:rtp world world
2025-01-17 08:26:10 [INFO]: FORMIC_GAMER executed: /betterrtp:rtp world desert
2025-01-17 08:40:18 [INFO]: deadlyrare executed: /betterrtp:rtp world desert
2025-01-17 08:40:32 [INFO]: deadlyrare executed: /betterrtp:rtp world world
2025-01-17 08:42:26 [INFO]: phan123 executed: /betterrtp:rtp world desert
2025-01-17 08:42:39 [INFO]: phan123 executed: /betterrtp:rtp world desert
2025-01-17 08:43:36 [INFO]: phan123 executed: /betterrtp:rtp world desert
2025-01-17 09:00:43 [INFO]: worior290 executed: /betterrtp:rtp world desert
2025-01-17 09:00:47 [INFO]: worior290 executed: /betterrtp:rtp world desert
2025-01-17 09:00:52 [INFO]: worior290 executed: /betterrtp:rtp world world
2025-01-17 09:00:55 [INFO]: worior290 executed: /betterrtp:rtp world world
2025-01-17 09:00:57 [INFO]: worior290 executed: /betterrtp:rtp world desert
2025-01-17 09:16:37 [INFO]: KUNDAN executed: /betterrtp:rtp world desert
2025-01-17 09:16:42 [INFO]: KUNDAN executed: /betterrtp:rtp world desert
2025-01-17 09:18:43 [INFO]: K4nxoo_ executed: /betterrtp:rtp world desert
2025-01-17 09:24:50 [INFO]: dualityman3 executed: /betterrtp:rtp world desert
2025-01-17 09:28:49 [INFO]: Shin6000 executed: /betterrtp:rtp world world
2025-01-17 09:31:55 [INFO]: KiERON_XD executed: /betterrtp:rtp world desert
2025-01-17 09:31:57 [INFO]: KiERON_XD executed: /betterrtp:rtp world world
2025-01-17 09:33:45 [INFO]: KiERON_XD executed: /betterrtp:rtp world desert
2025-01-17 09:34:01 [INFO]: KiERON_XD executed: /betterrtp:rtp world world
2025-01-17 09:37:18 [INFO]: Shin6000 executed: /betterrtp:rtp world world
2025-01-17 09:38:57 [INFO]: slooping executed: /betterrtp:rtp world world
2025-01-17 09:39:06 [INFO]: slooping executed: /betterrtp:rtp world desert
2025-01-17 09:39:22 [INFO]: KayzVn executed: /betterrtp:rtp world world
2025-01-17 09:40:53 [INFO]: slooping executed: /betterrtp:rtp world world
2025-01-17 09:41:18 [INFO]: KayzVn executed: /betterrtp:rtp world world
2025-01-17 09:48:38 [INFO]: ItzNotnA executed: /betterrtp:rtp world world
2025-01-17 09:48:48 [INFO]: ItzNotnA executed: /betterrtp:rtp world desert
2025-01-17 09:49:55 [INFO]: dualityman3 executed: /betterrtp:rtp world world
2025-01-17 11:06:44 [INFO]: 303 executed: /betterrtp:rtp world world
2025-01-17 11:06:51 [INFO]: 303 executed: /betterrtp:rtp world world
2025-01-17 11:07:12 [INFO]: 303 executed: /betterrtp:rtp world world
2025-01-17 11:07:31 [INFO]: 303 executed: /betterrtp:rtp world world
2025-01-17 11:07:32 [INFO]: ILonelyRose executed: /betterrtp:rtp world world
2025-01-17 11:07:36 [INFO]: 303 executed: /betterrtp:rtp world world
2025-01-17 11:07:56 [INFO]: ILonelyRose executed: /betterrtp:rtp world world
2025-01-17 11:35:54 [INFO]: Rayyanwarrior881 executed: /betterrtp:rtp world desert
2025-01-17 11:38:16 [INFO]: Rayyanwarrior881 executed: /betterrtp:rtp world world
2025-01-17 11:41:58 [INFO]: myre123 executed: /betterrtp:rtp world world
2025-01-17 11:42:07 [INFO]: myre123 executed: /betterrtp:rtp world desert
2025-01-17 11:59:40 [INFO]: K4nxoo_ executed: /betterrtp:rtp world world
2025-01-17 11:59:55 [INFO]: K4nxoo_ executed: /betterrtp:rtp world world
2025-01-17 12:19:36 [INFO]: Yee_GIRISH executed: /betterrtp:rtp world world
2025-01-17 13:23:13 [INFO]: FreakyBlade executed: /betterrtp:rtp world world
2025-01-17 13:23:22 [INFO]: FreakyBlade executed: /betterrtp:rtp world desert
2025-01-17 13:51:40 [INFO]: FreakyBlade executed: /betterrtp:rtp world desert
2025-01-17 13:57:49 [INFO]: HalalCpvp executed: /betterrtp:rtp world desert
2025-01-17 15:27:41 [INFO]: PrimeMOIZ executed: /betterrtp:rtp world world
2025-01-17 17:28:54 [INFO]: KubixoNeq07 executed: /betterrtp:rtp world desert
2025-01-17 20:52:03 [INFO]: TanniMC executed: /betterrtp:rtp world desert
2025-01-17 23:22:09 [INFO]: Smithzo executed: /betterrtp:rtp world desert
2025-01-17 23:22:19 [INFO]: Smithzo executed: /betterrtp:rtp world world
2025-01-17 23:28:08 [INFO]: SUFIYAN78612 executed: /betterrtp:rtp world world
2025-01-18 00:04:36 [INFO]: Harsh_playz executed: /betterrtp:rtp world world
2025-01-18 00:04:44 [INFO]: RAZER6969 executed: /betterrtp:rtp world desert
2025-01-18 00:04:45 [INFO]: Harsh_playz executed: /betterrtp:rtp world desert
2025-01-18 00:04:57 [INFO]: RAZER6969 executed: /betterrtp:rtp world world
2025-01-18 00:05:25 [INFO]: Jemog executed: /betterrtp:rtp world desert
2025-01-18 00:05:31 [INFO]: zangell_ executed: /betterrtp:rtp world world
2025-01-18 00:05:35 [INFO]: Jemog executed: /betterrtp:rtp world world
2025-01-18 00:05:41 [INFO]: zangell_ executed: /betterrtp:rtp world desert
2025-01-18 00:40:27 [INFO]: Vixxcyzz_530 executed: /betterrtp:rtp world world
2025-01-18 00:42:23 [INFO]: Vixxcyzz_530 executed: /betterrtp:rtp world world
2025-01-18 00:57:01 [INFO]: huhuhu00 executed: /betterrtp:rtp world world
2025-01-18 00:57:20 [INFO]: huhuhu00 executed: /betterrtp:rtp world world
2025-01-18 00:57:35 [INFO]: huhuhu00 executed: /betterrtp:rtp world desert
2025-01-18 00:57:47 [INFO]: huhuhu00 executed: /betterrtp:rtp world world
2025-01-18 01:16:38 [INFO]: Rajasaltin executed: /betterrtp:rtp world desert
2025-01-18 01:16:38 [INFO]: -Removed a queue Location{world=CraftWorld{name=desert},x=-640.5,y=80.0,z=226.5,pitch=13.709506,yaw=160.27132}
2025-01-18 01:16:38 [INFO]: Attempting to queue up some more safe locations...
2025-01-18 01:16:40 [INFO]: Queue position generated: id= rtp_desert, database_ID= 80, location= x: 135, y: 58, z: -729, world: desert
2025-01-18 01:16:41 [INFO]: Queue position generated: id= rtp_desert, database_ID= 81, location= x: -587, y: 63, z: 183, world: desert
2025-01-18 01:16:42 [INFO]: Queue position generated: id= rtp_desert, database_ID= 82, location= x: 27, y: 69, z: -50, world: desert
2025-01-18 01:16:43 [INFO]: Queue position generated: id= rtp_desert, database_ID= 83, location= x: -548, y: 109, z: -141, world: desert
2025-01-18 01:16:46 [INFO]: Queue position generated: id= rtp_desert, database_ID= 84, location= x: -913, y: 116, z: -531, world: desert
2025-01-18 01:16:48 [INFO]: Queue position generated: id= rtp_desert, database_ID= 85, location= x: -429, y: 71, z: 139, world: desert
2025-01-18 01:16:51 [INFO]: Queue position generated: id= rtp_desert, database_ID= 86, location= x: -967, y: 112, z: -809, world: desert
2025-01-18 01:16:52 [INFO]: Queue position generated: id= rtp_desert, database_ID= 87, location= x: 326, y: 67, z: -601, world: desert
2025-01-18 01:16:53 [INFO]: Queue position generated: id= rtp_desert, database_ID= 88, location= x: 942, y: 68, z: -667, world: desert
2025-01-18 01:16:54 [INFO]: Queue position generated: id= rtp_desert, database_ID= 89, location= x: 415, y: 63, z: 415, world: desert
2025-01-18 01:16:56 [INFO]: Queue position generated: id= rtp_desert, database_ID= 90, location= x: -320, y: 128, z: -592, world: desert
2025-01-18 01:16:57 [INFO]: Queue position generated: id= rtp_desert, database_ID= 91, location= x: 955, y: 70, z: -709, world: desert
2025-01-18 01:17:00 [INFO]: Queue position generated: id= rtp_desert, database_ID= 92, location= x: -927, y: 105, z: 367, world: desert
2025-01-18 01:17:01 [INFO]: Queue position generated: id= rtp_desert, database_ID= 93, location= x: -764, y: 143, z: 712, world: desert
2025-01-18 01:17:02 [INFO]: Queue position generated: id= rtp_desert, database_ID= 94, location= x: -465, y: 92, z: -760, world: desert
2025-01-18 01:17:04 [INFO]: Queue position generated: id= rtp_desert, database_ID= 95, location= x: 635, y: 78, z: 112, world: desert
2025-01-18 01:17:05 [INFO]: Queue position generated: id= rtp_desert, database_ID= 96, location= x: -389, y: 73, z: 314, world: desert
2025-01-18 01:17:07 [INFO]: Queue position generated: id= rtp_desert, database_ID= 97, location= x: -324, y: 83, z: 142, world: desert
2025-01-18 01:17:08 [INFO]: Queue position generated: id= rtp_desert, database_ID= 98, location= x: -33, y: 64, z: -344, world: desert
2025-01-18 01:17:10 [INFO]: Queue position generated: id= rtp_desert, database_ID= 99, location= x: -207, y: 132, z: -616, world: desert
2025-01-18 01:17:12 [INFO]: Queue position generated: id= rtp_desert, database_ID= 100, location= x: -105, y: 69, z: 415, world: desert
2025-01-18 01:17:13 [INFO]: Queue position generated: id= rtp_desert, database_ID= 101, location= x: 656, y: 66, z: -360, world: desert
2025-01-18 01:17:14 [INFO]: Queue position generated: id= rtp_desert, database_ID= 102, location= x: 888, y: 89, z: -110, world: desert
2025-01-18 01:17:15 [INFO]: Queue position generated: id= rtp_desert, database_ID= 103, location= x: -311, y: 63, z: 687, world: desert
2025-01-18 01:17:16 [INFO]: Queue position generated: id= rtp_desert, database_ID= 104, location= x: 549, y: 67, z: -222, world: desert
2025-01-18 01:17:17 [INFO]: Queue position generated: id= rtp_desert, database_ID= 105, location= x: 487, y: 64, z: -166, world: desert
2025-01-18 01:17:19 [INFO]: Queue position generated: id= rtp_desert, database_ID= 106, location= x: -725, y: 88, z: 364, world: desert
2025-01-18 01:17:21 [INFO]: Queue position generated: id= rtp_desert, database_ID= 107, location= x: -544, y: 71, z: 743, world: desert
2025-01-18 01:17:22 [INFO]: Queue position generated: id= rtp_desert, database_ID= 108, location= x: -631, y: 128, z: -777, world: desert
2025-01-18 01:17:27 [INFO]: Queue position generated: id= rtp_desert, database_ID= 109, location= x: -880, y: 166, z: 535, world: desert
2025-01-18 01:17:28 [INFO]: Queue position generated: id= rtp_desert, database_ID= 110, location= x: -531, y: 84, z: 324, world: desert
2025-01-18 01:17:28 [INFO]: Queue max reached for rtp_desert (amount: 32) lastCount: 1
2025-01-18 01:17:28 [INFO]: Queueing paused, max queue limit reached!
2025-01-18 01:20:00 [INFO]: ClownFers executed: /betterrtp:rtp world desert
